date,equity,dd,positions,cash,KOSPI,KOSDAQ
2023-01-02,114300460.27,-0.21064023094419715,3,85074567.48,2225.67,671.51
2023-01-06,113341743.61,-0.21726113482804776,1,106011382.7,2289.97,688.94
2023-01-09,113341743.61,-0.21726113482804776,1,106011382.7,2350.19,701.21
2023-01-13,113341743.61,-0.21726113482804776,1,106011382.7,2386.09,711.82
2023-01-16,113341743.61,-0.21726113482804776,1,106011382.7,2399.86,716.89
2023-01-20,112076915.46,-0.22599604677871576,2,96622658.3,2395.26,717.97
2023-01-23,112076915.46,-0.22599604677871576,2,96622658.3,2395.26,717.97
2023-01-27,113311747.68,-0.21746828692806097,2,96622658.3,2484.02,741.25
2023-01-30,113281751.76,-0.2176754389590142,2,96622658.3,2450.47,738.62
2023-02-03,113196006.23,-0.21826759818215713,3,85761108.7,2480.4,766.79
2023-02-06,113895702.76,-0.21343548910730936,3,85761108.7,2438.19,761.33
2023-02-10,117223666.39,-0.19045254926439437,3,85761108.7,2469.73,772.44
2023-02-13,117933952.05,-0.18554731158453874,3,85761108.7,2452.7,772.55
2023-02-17,119802573.11,-0.17264260162195288,3,85761108.7,2451.21,775.62
2023-02-20,121028070.84,-0.1641793058237897,3,85761108.7,2455.12,788.89
2023-02-24,120707429.63,-0.16639365623740576,2,94398735.14,2423.61,778.88
2023-02-27,123687620.77,-0.1458124356154098,2,94398735.14,2402.64,780.3
2023-03-03,125216887.3,-0.1352513103837697,2,94398735.14,2432.07,802.42
2023-03-06,126001106.05,-0.1298354902730986,2,94398735.14,2462.62,816.51
2023-03-10,125922764.12,-0.1303765201834428,2,94398735.14,2394.59,788.6
2023-03-13,130078883.67,-0.10167432982999447,2,94398735.14,2410.6,788.89
2023-03-17,133059074.8,-0.0810931092770586,2,94398735.14,2395.69,797.39
2023-03-20,133333671.28,-0.07919674408723942,2,94398735.14,2379.2,802.2
2023-03-24,137490190.53,-0.050491793402826946,2,94398735.14,2414.96,824.11
2023-03-27,136156778.84,-0.059700343755016205,2,94398735.14,2409.22,827.69
2023-03-31,140822920.37,-0.02747593808069171,2,94398735.14,2476.86,847.52
2023-04-03,140901662.01,-0.026932147770323378,2,94398735.14,2472.34,854.96
2023-04-07,147136241.04,0.0,2,94398735.14,2490.41,880.07
2023-04-10,158350729.06,0.0,2,94398735.14,2512.08,887.78
2023-04-14,149645581.16,-0.054973841621541064,2,94398735.14,2571.49,903.84
2023-04-17,150116432.18,-0.05200037239411748,2,94398735.14,2575.91,909.5
2023-04-21,146744131.67,-0.0732967726697501,2,94398735.14,2544.4,868.82
2023-04-24,148626336.61,-0.06141046844385134,2,94398735.14,2523.5,855.23
2023-04-28,158978263.94,0.0,2,94398735.14,2501.53,842.83
2023-05-01,158978263.94,0.0,2,94398735.14,2501.53,842.83
2023-05-05,155292195.99,-0.023185986930836955,2,94398735.14,2500.94,845.06
2023-05-08,151763211.61,-0.0453838918050018,2,94398735.14,2513.21,842.28
2023-05-12,144391475.42,-0.09175335142359597,2,94398735.14,2475.42,822.43
2023-05-15,142587612.41,-0.10309995293561636,2,94398735.14,2479.35,814.53
2023-05-19,143450173.1,-0.0976743012230934,2,94398735.14,2537.79,841.72
2023-05-22,146194938.72,-0.08040926415465544,2,94398735.14,2557.08,852.04
2023-05-26,144234391.85,-0.09274143348026798,2,94398735.14,2558.81,843.23
2023-05-29,144234391.85,-0.09274143348026798,2,94398735.14,2558.81,843.23
2023-06-02,146194938.72,-0.08040926415465544,2,94398735.14,2601.36,868.06
2023-06-05,146116596.79,-0.08090204806145151,2,94398735.14,2615.41,870.28
2023-06-09,154272551.73,-0.02959972070003225,2,94398735.14,2641.16,883.71
2023-06-12,155998072.8,-0.0187459031577093,2,94398735.14,2629.35,885.76
2023-06-16,159762482.69,0.0,2,94398735.14,2625.79,887.95
2023-06-19,162271822.81,0.0,2,94398735.14,2609.5,888.61
2023-06-23,161173836.62,-0.006766339164659518,2,94398735.14,2570.1,874.84
2023-06-26,161409262.12,-0.0053155296776936645,2,94398735.14,2582.2,879.5
2023-06-30,160860468.88,-0.008697467653719038,2,94398735.14,2564.28,868.24
2023-07-03,172937517.57,0.0,2,94398735.14,2602.47,889.29
2023-07-07,178584132.4,0.0,2,94398735.14,2526.71,867.27
2023-07-10,177407804.27,-0.006586968921545644,2,94398735.14,2520.7,860.35
2023-07-14,179211267.58,0.0,2,94398735.14,2628.3,896.28
2023-07-17,180074227.96,0.0,2,94398735.14,2619.0,898.29
2023-07-21,191367057.91,0.0,2,94398735.14,2609.76,934.58
2023-07-24,192778811.54,0.0,2,94398735.14,2628.53,929.9
2023-07-28,188308524.84,-0.023188682741061672,2,94398735.14,2608.32,913.74
2023-07-31,196386137.85,0.0,2,94398735.14,2632.58,935.97
2023-08-04,193798056.09,-0.013178535859678542,2,94398735.14,2602.8,918.43
2023-08-07,185328333.71,-0.05630643924799805,2,94398735.14,2580.71,898.22
2023-08-11,190896606.6,-0.027952743050494333,2,94398735.14,2591.26,912.2
2023-08-14,187445964.16,-0.045523445737440604,2,94398735.14,2570.87,901.68
2023-08-18,186112552.46,-0.05231319024078451,2,94398735.14,2504.5,877.32
2023-08-21,193876797.73,-0.012777582712669044,2,94398735.14,2508.8,888.71
2023-08-25,200307231.6,0.0,2,94398735.14,2519.14,899.38
2023-08-28,200150547.73,-0.0007822177399610108,2,94398735.14,2543.41,909.38
2023-09-01,194190165.47,-0.030538418813632062,2,94398735.14,2563.71,919.74
2023-09-04,188857717.79,-0.05715976262336797,2,94398735.14,2584.55,919.16
2023-09-08,184073663.65,-0.08104334436820193,1,176743302.74,2547.68,914.18
2023-09-11,184073663.65,-0.08104334436820193,1,176743302.74,2556.88,912.55
2023-09-15,184073663.65,-0.08104334436820193,1,176743302.74,2601.28,899.03
2023-09-18,184073663.65,-0.08104334436820193,1,176743302.74,2574.72,891.29
2023-09-22,184073663.65,-0.08104334436820193,1,176743302.74,2508.13,857.35
2023-09-25,184073663.65,-0.08104334436820193,1,176743302.74,2495.76,839.17
2023-09-29,184073663.65,-0.08104334436820193,1,176743302.74,2465.07,841.02
2023-10-02,184073663.65,-0.08104334436820193,1,176743302.74,2465.07,841.02
2023-10-06,184073663.65,-0.08104334436820193,1,176743302.74,2408.73,816.39
2023-10-09,184073663.65,-0.08104334436820193,1,176743302.74,2408.73,816.39
2023-10-13,184717978.79,-0.07782670992693208,7,122596287.83,2456.15,822.78
2023-10-16,184619712.78,-0.07831728637399826,6,128492481.55,2436.24,810.54
2023-10-20,180602781.05,-0.0983711391376445,4,133752889.06,2375.0,769.25
2023-10-23,180159240.5,-0.1005854403710904,3,144923204.44,2357.02,763.69
2023-10-27,179843704.23,-0.10216070187053594,3,144923204.44,2302.81,748.49
2023-10-30,180395468.99,-0.09940610955955109,3,144923204.44,2310.55,757.12
2023-11-03,180325761.43,-0.09975411277163293,3,144923204.44,2368.34,782.05
2023-11-06,180746185.92,-0.09765521456091053,3,144923204.44,2502.37,839.45
2023-11-10,181907066.68,-0.09185971356612765,4,132509690.66,2409.66,789.31
2023-11-13,181262190.33,-0.09507914975347287,5,121390845.66,2403.76,774.42
2023-11-17,177797217.82,-0.11237743939745015,3,143756994.36,2469.85,799.06
2023-11-20,177954151.07,-0.1115939766699866,3,143756994.36,2491.2,813.08
2023-11-24,180578188.37,-0.09849391393615559,3,143756994.36,2496.63,815.0
2023-11-27,180217548.64,-0.10029434683675198,3,143756994.36,2495.66,810.25
2023-12-01,180315537.32,-0.09980515491283937,3,143756994.36,2505.01,827.24
2023-12-04,179711605.85,-0.10282018070684573,3,143756994.36,2514.95,828.52
2023-12-08,179874982.62,-0.10200454979479623,2,159154581.06,2517.85,830.37
2023-12-11,179781545.98,-0.10247101642834544,2,159154581.06,2525.36,835.25
2023-12-15,179594558.75,-0.10340451857156008,2,159154581.06,2563.56,838.31
2023-12-18,179833391.92,-0.10221218433533585,2,159154581.06,2566.86,850.96
2023-12-22,180217735.58,-0.10029341357039645,2,159154581.06,2599.51,854.62
2023-12-25,180217735.58,-0.10029341357039645,2,159154581.06,2599.51,854.62
2023-12-29,180733460.27,-0.09771874521778368,2,159154581.06,2655.28,866.57
2024-01-01,180733460.27,-0.09771874521778368,2,159154581.06,2655.28,866.57
2024-01-05,180213215.36,-0.1003159800047877,3,144934193.44,2578.08,878.33
2024-01-08,178774787.18,-0.10749708958585591,3,144934193.44,2567.82,879.34
2024-01-12,177854147.45,-0.11209322784130582,2,158016950.05,2525.05,868.08
2024-01-15,177647333.41,-0.1131257119825323,2,158016950.05,2525.99,859.71
2024-01-19,176961599.61,-0.11654912208371804,2,158016950.05,2472.74,842.67
2024-01-22,177233705.35,-0.11519068016513889,2,158016950.05,2464.35,839.69
2024-01-26,178158956.01,-0.11057152262095371,2,158016950.05,2478.56,837.24
2024-01-29,177908614.17,-0.111821311947082,2,158016950.05,2500.65,819.14
2024-02-02,177143690.56,-0.1156400637908871,5,136264573.85,2615.31,814.77
2024-02-05,177661015.71,-0.11305740541221676,5,136264573.85,2591.31,807.99
2024-02-09,178926894.4,-0.10673771999752402,7,110720228.64,2620.32,826.58
2024-02-12,178926894.4,-0.10673771999752402,7,110720228.64,2620.32,826.58
2024-02-16,181597043.8,-0.09340745039781173,8,98399153.29,2648.76,857.6
2024-02-19,184282471.05,-0.0800009087140715,8,98399153.29,2680.26,858.47
2024-02-23,194041291.75,-0.03128164569970515,10,69818426.48,2667.7,868.57
2024-02-26,195217416.0,-0.025410044157387235,9,84739395.31,2647.08,867.4
2024-03-01,189891932.68,-0.05199661957686397,8,96516970.19,2642.36,862.96
2024-03-04,191643950.89,-0.04324996477061793,7,105394518.86,2674.27,872.97
2024-03-08,191703840.62,-0.04295097541550763,7,99573523.59,2680.35,873.18
2024-03-11,190667250.9,-0.04812597439941846,7,99573523.59,2659.84,875.93
2024-03-15,194185170.43,-0.030563355706624384,8,86058226.04,2666.84,880.46
2024-03-18,197073242.84,-0.01614514231047859,8,86058226.04,2685.84,894.48
2024-03-22,198672019.19,-0.008163521590999756,7,99502203.75,2748.56,903.98
2024-03-25,199789569.26,-0.0025843417427571236,7,99502203.75,2737.57,913.69
2024-03-29,201578827.68,0.0,7,99502203.75,2746.63,905.5
2024-04-01,198857905.16,-0.013498057069363356,7,99502203.75,2747.86,912.45
2024-04-05,197792379.96,-0.018783955455931478,6,113311203.86,2714.21,872.29
2024-04-08,197808365.85,-0.018704652038087577,6,113311203.86,2717.65,860.57
2024-04-12,205602866.25,0.0,5,119286127.56,2681.82,860.47
2024-04-15,205038872.6,-0.0027431215346688242,5,119286127.56,2670.43,852.42
2024-04-19,201727939.92,-0.01884665520804729,3,144818615.5,2591.86,841.91
2024-04-22,199304303.38,-0.030634606340270376,3,144818615.5,2629.44,845.82
2024-04-26,203063029.94,-0.012353117231895583,3,144818615.5,2656.33,856.82
2024-04-29,202538174.33,-0.014905881303588053,3,144818615.5,2687.44,869.72
2024-05-03,200730009.09,-0.023700336716487747,3,144818615.5,2676.63,865.59
2024-05-06,200730009.09,-0.023700336716487747,3,144818615.5,2676.63,865.59
2024-05-10,204587959.04,-0.0049362502989911405,12,46748829.9,2727.63,864.16
2024-05-13,201868386.15,-0.018163560499487863,13,39698087.51,2727.21,854.43
2024-05-17,196035436.13,-0.04653354447095415,12,38907262.01,2724.62,855.06
2024-05-20,202284744.4,-0.016138499966072306,12,38907262.01,2742.14,847.08
2024-05-24,207761711.8,0.0,12,40158566.2,2687.6,839.41
2024-05-27,212924432.71,0.0,15,-458964.15,2722.99,847.99
2024-05-31,216264704.69,0.0,14,1727146.34,2636.52,839.98
2024-06-03,219185763.61,0.0,13,15458608.77,2682.52,844.72
2024-06-07,220093410.23,0.0,15,-17621761.46,2722.67,866.18
2024-06-10,230696790.96,0.0,15,-17621761.46,2701.17,864.71
2024-06-14,247721590.88,0.0,17,-46666625.66,2758.42,862.19
2024-06-17,247712895.7,-3.51006142383925e-05,18,-67495760.61,2744.1,858.96
2024-06-21,252650076.68,0.0,18,-63676774.26,2784.26,852.67
2024-06-24,244115375.24,-0.03378071976922381,17,-52951675.89,2764.73,841.52
2024-06-28,243246691.75,-0.037219006831769486,18,-68487978.89,2797.82,840.44
2024-07-01,232445685.42,-0.07996985999569028,16,-33494067.45,2804.31,847.15
2024-07-05,231737619.27,-0.08277241663570589,13,11129775.16,2862.23,847.49
2024-07-08,235731276.23,-0.06696534856559311,12,21236135.25,2857.76,859.27
2024-07-12,232279441.46,-0.08062786082507667,12,18757239.09,2857.0,850.37
2024-07-15,233813997.76,-0.07455402019868496,11,32454620.72,2860.92,852.88
2024-07-19,219261188.72,-0.13215467178460227,6,108966585.67,2795.46,828.72
2024-07-22,216418477.42,-0.14340624683795378,4,136362823.68,2763.51,809.96
2024-07-26,217143165.42,-0.14053790019217827,5,111012359.79,2731.9,797.56
2024-07-29,220312736.97,-0.12799259804285612,5,111012359.79,2765.53,807.99
2024-08-02,211153192.29,-0.16424647455206942,4,147905289.15,2676.19,779.33
2024-08-05,206027689.91,-0.184533436057693,1,198697328.99,2441.55,691.28
2024-08-09,206027689.91,-0.184533436057693,1,198697328.99,2588.43,764.43
2024-08-12,206027689.91,-0.184533436057693,1,198697328.99,2618.3,772.72
2024-08-16,205805993.27,-0.18541092100807666,4,174620503.06,2697.23,786.33
2024-08-19,205901578.47,-0.1850325906261665,4,174620503.06,2674.36,777.47
2024-08-23,205792672.47,-0.18546364531425963,4,169958972.06,2701.69,773.26
2024-08-26,204949495.15,-0.18880097784579863,4,169958972.06,2698.01,766.79
2024-08-30,203917273.11,-0.19288655760719875,2,188761153.49,2674.31,767.66
2024-09-02,203750968.19,-0.19354479971891858,3,177404300.98,2681.0,769.21
2024-09-06,202303356.08,-0.19927451145707675,2,172223708.7,2544.28,706.59
2024-09-09,202303356.08,-0.19927451145707675,2,172223708.7,2535.93,714.46
2024-09-13,202892722.22,-0.196941774623015,2,172223708.7,2575.41,733.2
2024-09-16,202892722.22,-0.196941774623015,2,172223708.7,2575.41,733.2
2024-09-20,204542928.21,-0.1904101874899934,2,172223708.7,2593.37,748.33
2024-09-23,205179435.31,-0.1878908646844587,2,172223708.7,2602.01,755.12
2024-09-27,202798424.28,-0.19731500997381768,2,172223708.7,2649.78,774.49
2024-09-30,202586249.91,-0.19815480536508823,2,172223708.7,2593.27,763.88
2024-10-04,203104880.58,-0.1961020426000213,2,172223708.7,2569.71,768.98
2024-10-07,203152037.56,-0.1959153932206913,2,172223708.7,2610.38,781.01
2024-10-11,203694246.72,-0.1937693057659594,2,172223708.7,2596.91,770.98
2024-10-14,203977140.55,-0.19264959967397066,2,172223708.7,2623.29,770.26
2024-10-18,204542928.21,-0.1904101874899934,2,172223708.7,2593.82,753.22
2024-10-21,205273733.25,-0.187517629333656,2,172223708.7,2604.92,759.95
2024-10-25,204566490.68,-0.19031692620818563,2,172223708.7,2583.27,727.41
2024-10-28,204495771.22,-0.19059683690890383,2,172223708.7,2612.43,740.48
2024-11-01,203081302.09,-0.19619536728968623,2,172223708.7,2542.36,729.05
2024-11-04,203564406.37,-0.19428321952251226,9,80484441.17,2588.97,754.08
2024-11-08,204547703.67,-0.19039128601146327,10,72285449.55,2561.15,743.38
2024-11-11,202086291.28,-0.20013366338314154,7,103568668.33,2531.66,728.84
2024-11-15,199389479.0,-0.21080776376513233,10,67958266.23,2416.86,685.42
2024-11-18,197860052.19,-0.21686130164684503,10,67958266.23,2469.07,689.55
2024-11-22,194046572.2,-0.23195522142756242,4,142371254.47,2501.24,677.01
2024-11-25,193527313.4,-0.2340104703585083,4,142371254.47,2534.34,696.83
2024-11-29,190958069.56,-0.24417964930261027,2,171034578.35,2455.91,678.19
2024-12-02,191758788.83,-0.24101036758094208,2,171034578.35,2454.48,675.84
2024-12-06,193069056.72,-0.2358242702433998,2,171034578.35,2428.16,661.33
2024-12-09,192874942.96,-0.236592580954209,2,171034578.35,2360.58,627.01
2024-12-13,195034458.56,-0.22804512421729617,2,171034578.35,2494.46,693.73
2024-12-16,196053555.81,-0.22401149294596767,2,171034578.35,2488.97,698.53
2024-12-20,196514575.99,-0.22218675500779583,2,171034578.35,2404.15,668.31
2024-12-23,196781482.41,-0.2211303277804333,2,171034578.35,2442.01,679.24
2024-12-27,196781482.41,-0.2211303277804333,2,171034578.35,2404.77,665.97
2024-12-30,196927067.73,-0.22055409474732646,2,171034578.35,2399.49,678.19
2025-01-03,196337528.07,-0.22288751838110077,4,153373829.96,2441.92,705.76
2025-01-06,197009888.81,-0.22022628530792976,4,153373829.96,2488.64,717.96
2025-01-10,195527274.27,-0.2260945381874958,4,145567558.22,2515.78,717.89
2025-01-13,195579089.59,-0.22588945089569323,3,155047243.38,2489.56,708.21
2025-01-17,196568978.06,-0.22197142924690605,5,129966922.85,2523.55,724.69
2025-01-20,194904678.56,-0.22855879910592236,5,129966922.85,2520.05,727.66
2025-01-24,195120280.11,-0.22770543878704508,4,147558482.51,2536.8,728.74
2025-01-27,195120280.11,-0.22770543878704508,4,147558482.51,2536.8,728.74
2025-01-31,195195006.54,-0.22740966832466514,3,160670645.37,2517.37,728.29
2025-02-03,195674646.73,-0.22551123157648434,3,160670645.37,2453.95,703.8
2025-02-07,199378964.72,-0.21084937974300244,3,160670645.37,2521.92,742.9
2025-02-10,197470964.29,-0.21840132848995109,3,160670645.37,2521.27,749.67
2025-02-14,200498023.62,-0.2064200959101803,5,134778559.56,2591.05,756.32
2025-02-17,200444891.67,-0.20663039448082865,6,120688713.14,2610.42,768.48
2025-02-21,199365278.08,-0.21090355205982825,3,158146005.57,2654.58,774.65
2025-02-24,198079418.9,-0.21599303866081054,3,158146005.57,2645.27,773.33
2025-02-28,194493850.84,-0.230184873102806,3,158146005.57,2532.78,743.96
2025-03-03,194493850.84,-0.230184873102806,3,158146005.57,2532.78,743.96
2025-03-07,196256996.31,-0.2232062665922956,3,158146005.57,2563.48,727.7
2025-03-10,195740128.01,-0.22525205382019609,3,158146005.57,2570.39,725.82
2025-03-14,193757783.35,-0.23309826026528957,3,158146005.57,2566.36,734.26
2025-03-17,194723296.08,-0.22927671885636725,3,158146005.57,2610.69,743.51
2025-03-21,192377978.93,-0.2385595862151234,4,143883051.96,2643.13,719.41
2025-03-24,192283730.24,-0.23893262663228254,4,143883051.96,2632.07,720.22
2025-03-28,190643414.0,-0.2454250697043565,3,157371784.33,2557.98,693.76
2025-03-31,190737603.95,-0.24505226178267403,3,157371784.33,2481.12,672.85
2025-04-04,191711894.08,-0.24119597904251855,3,157371784.33,2465.42,687.39
2025-04-07,189864524.98,-0.2485079463463712,2,166668601.09,2328.2,651.3
2025-04-11,190748674.0,-0.24500844604295413,2,166668601.09,2432.72,695.59
2025-04-14,191018830.64,-0.243939154303367,2,166668601.09,2455.89,708.98
2025-04-18,190699554.61,-0.2452028627264773,2,166668601.09,2483.42,717.77
2025-04-21,191460905.15,-0.24218940415165835,2,166668601.09,2488.42,715.45
2025-04-25,191681942.41,-0.24131452905601392,2,166668601.09,2546.3,729.69
2025-04-28,191436345.46,-0.2422866124736297,2,166668601.09,2548.86,719.41
2025-05-02,192271375.09,-0.23898152885373591,2,166668601.09,2559.79,721.86
2025-05-05,192271375.09,-0.23898152885373591,2,166668601.09,2559.79,721.86
2025-05-09,191559143.93,-0.24180057078461203,2,166668601.09,2577.27,722.52
2025-05-12,190846912.78,-0.24461961267590782,2,166668601.09,2607.33,725.4
2025-05-16,191018830.64,-0.243939154303367,2,166668601.09,2626.87,725.07
2025-05-19,190724114.3,-0.24510565440450593,2,166668601.09,2603.42,713.75
2025-05-23,191657382.71,-0.24141173741756572,2,166668601.09,2592.09,715.98
2025-05-26,191657382.71,-0.24141173741756572,2,166668601.09,2644.4,725.27
2025-05-30,190025678.25,-0.2478700946895751,10,61951794.43,2697.67,734.35
2025-06-02,192705499.16,-0.23726324688958733,10,61951794.43,2698.97,740.29
2025-06-06,196804604.27,-0.22103881045218288,10,64878269.96,2812.05,756.23
2025-06-09,196595469.08,-0.22186657663673415,10,64487068.17,2855.77,764.21
2025-06-13,203051091.1,-0.19631494370302838,9,75211405.22,2894.62,768.86
2025-06-16,209071722.24,-0.1724850236051787,13,15523582.75,2946.66,777.26
2025-06-20,213695590.94,-0.15418355003841433,12,24435953.55,3021.84,791.53
2025-06-23,216479638.43,-0.14316416889836348,12,24435953.55,3014.47,784.79
2025-06-27,214160936.08,-0.15234169372032025,11,43907290.81,3055.94,781.56
2025-06-30,215133152.33,-0.14849361948746986,11,43907290.81,3071.7,781.5
2025-07-04,200054041.45,-0.208177396663199,6,111980553.54,3054.28,775.8
2025-07-07,201308021.25,-0.20321409003579494,6,111980553.54,3059.47,778.46
2025-07-11,209674910.52,-0.1700975781393932,9,74664348.6,3175.77,800.47
2025-07-14,210752588.76,-0.16583208075992906,9,74664348.6,3202.03,799.37
2025-07-18,212100834.3,-0.16049566623072353,10,62913512.19,3188.07,820.67
2025-07-21,213726553.62,-0.1540609984033352,10,62913512.19,3210.81,821.69
2025-07-25,221682672.03,-0.12257033544946239,10,62913512.19,3196.05,806.95
2025-07-28,221683833.03,-0.12256574016093036,9,84260352.29,3209.52,804.4
2025-08-01,218739478.39,-0.13421962397799037,11,43297601.24,3119.41,772.79
2025-08-04,219182145.58,-0.1324675279730455,11,43297601.24,3147.75,784.06
2025-08-08,222366880.1,-0.11986221012850085,11,47977442.24,3210.01,809.27
2025-08-11,219497985.57,-0.13121741954580757,10,63237020.52,3206.77,811.85
2025-08-15,219485387.94,-0.13126728151365474,11,43436111.85,3225.66,815.26
2025-08-18,217019122.11,-0.141028869012097,12,28201243.75,3177.28,798.05
2025-08-22,216437833.12,-0.14332963613490401,8,80659975.43,3168.73,782.51
2025-08-25,217158368.44,-0.14047772597731245,8,80659975.43,3209.86,798.02
2025-08-29,220755417.97,-0.1262404473773303,8,80659975.43,3186.01,796.91
2025-09-01,219548136.32,-0.13101892069451482,7,98241384.9,3142.93,785.0
2025-09-05,216443668.29,-0.14330654027807044,6,112082607.93,3205.12,811.4
2025-09-08,217126653.68,-0.14060325437776555,6,112082607.93,3219.59,818.6
2025-09-12,217114909.57,-0.14064973807630354,6,112082607.93,3395.54,847.08
2025-09-15,216722418.66,-0.14220323418110437,6,112082607.93,3407.31,852.69
2025-09-19,215065412.38,-0.14876173715792596,6,112082607.93,3445.24,863.11
2025-09-22,214672876.18,-0.150315412522518,6,112082607.93,3468.65,874.36
2025-09-26,210740405.48,-0.1658803027124417,6,112082607.93,3386.05,835.19
2025-09-29,211024112.61,-0.16475737754365438,6,112082607.93,3431.21,846.71
2025-10-03,215397581.92,-0.14744699566105046,6,112082607.93,3549.21,854.25
2025-10-06,215397581.92,-0.14744699566105046,6,112082607.93,3549.21,854.25
2025-10-10,217099919.61,-0.1407090689904159,12,21403189.93,3610.6,859.49
2025-10-13,222821419.66,-0.11806312276635567,13,12605013.17,3584.55,860.49
2025-10-17,216763366.12,-0.14204116235220132,11,42554586.34,3748.89,859.54
2025-10-20,217399421.99,-0.13952362553464626,10,58087092.23,3814.69,875.77
2025-10-24,231022014.48,-0.08560481154095811,9,71619522.65,3941.59,883.08
2025-10-27,231739074.71,-0.08276665594083843,9,71619522.65,4042.83,902.7
2025-10-31,233913455.78,-0.07416036102665158,11,41133582.91,4107.5,900.42
2025-11-03,239208812.44,-0.053201108887943716,11,41133582.91,4221.87,914.55
2025-11-07,226446727.96,-0.10371399472476106,6,121273807.86,3953.76,876.81
2025-11-10,228154514.9,-0.09695449968545011,5,134609993.06,4073.24,888.35
2025-11-14,222249785.05,-0.12032567743291922,7,110798575.14,4011.57,897.9
2025-11-17,223627558.6,-0.1148723897549383,6,123826640.77,4089.25,902.67
2025-11-21,216174809.96,-0.14437069325016916,5,150243101.97,3853.26,863.95
2025-11-24,215166507.27,-0.14836159918318848,5,150243101.97,3846.06,856.44
2025-11-28,217285950.15,-0.13997275201618598,5,150243101.97,3926.59,912.67
2025-12-01,214924075.58,-0.14932115436395754,4,173717724.65,3920.37,922.38
2025-12-05,215338234.14,-0.14768189675738053,5,151037614.47,4100.05,924.74
2025-12-08,214228189.15,-0.1520755031420955,4,164696217.74,4154.85,927.79
2025-12-12,215469365.43,-0.14716287340411982,5,150690731.5,4167.16,937.34
2025-12-15,213943951.89,-0.15320052658849648,5,150690731.5,4090.59,938.83
2025-12-19,211010559.18,-0.16481102260950242,4,159643487.9,4020.55,915.27
2025-12-22,211372275.59,-0.1633793333151503,4,159643487.9,4105.93,929.14
2025-12-26,211028721.39,-0.1647391357918191,4,159643487.9,4129.68,919.67
2025-12-29,210833594.2,-0.1655114577026774,4,159643487.9,4220.56,932.59
2026-01-02,210332905.55,-0.16749320517166444,6,129440594.94,4309.63,945.57
2026-01-05,211062931.29,-0.16460373151864593,5,146652171.29,4457.52,957.5
2026-01-09,210989330.38,-0.16489504712387804,5,145292352.76,4586.32,947.92
2026-01-12,214463648.41,-0.15114354514273887,5,145292352.76,4624.79,949.81
2026-01-16,218134754.75,-0.13661314646548162,5,138283216.63,4840.74,954.59
2026-01-19,222334226.31,-0.11999145525056487,5,138283216.63,4904.66,968.36
2026-01-23,223990733.44,-0.1134349279311686,5,138283216.63,4990.07,993.93
2026-01-26,222611250.32,-0.11889498216161798,5,138283216.63,4949.59,1064.41
2026-01-30,224124621.02,-0.11290499506212137,8,100664978.98,5224.36,1149.44
2026-02-02,218002776.79,-0.13713552097545323,8,100664978.98,4949.67,1098.36
2026-02-06,218819243.64,-0.13390390964673748,5,134819810.97,5089.14,1080.77
2026-02-09,222585601.58,-0.11899650099088976,6,124166665.09,5298.04,1127.55
2026-02-13,221686950.57,-0.12255340080192056,7,109260082.12,5507.01,1106.08
2026-02-16,221686950.57,-0.12255340080192056,7,109260082.12,5507.01,1106.08
2026-02-20,233798904.61,-0.07461375954330862,7,109260082.12,5808.53,1154.0
2026-02-23,238476246.79,-0.056100635615290995,7,109260082.12,5846.09,1151.99
2026-02-27,250156630.23,-0.009869169575428827,4,146984915.62,6244.13,1192.78
2026-03-02,250156630.23,-0.009869169575428827,4,146984915.62,6244.13,1192.78
2026-03-06,239248300.46,-0.05304481358608226,6,125017394.18,5584.87,1154.67
2026-03-09,232481924.93,-0.07982642243779903,6,125017394.18,5251.87,1102.28
2026-03-13,241397557.95,-0.04453795889502998,8,106112555.5,5487.24,1152.96
2026-03-16,238972698.87,-0.05413565667475895,8,106112555.5,5549.85,1138.29
2026-03-20,247158245.37,-0.021736907354893864,11,70579598.5,5781.2,1161.52
2026-03-23,235590599.16,-0.06752215453157018,8,100838072.79,5405.75,1096.89
2026-03-27,232996804.2,-0.07778850787721048,7,114245586.32,5438.87,1141.51
2026-03-30,231184894.23,-0.08496012640117767,4,155952928.2,5277.3,1107.05
2026-04-03,237919905.43,-0.058302658932721574,5,143963936.8,5377.3,1063.75
2026-04-06,236744851.83,-0.06295357222529219,5,143963936.8,5450.33,1047.37
2026-04-10,251309235.45,-0.005307107947955636,7,119995057.19,5858.87,1093.63
2026-04-13,251222410.54,-0.0056507647207574285,7,119995057.19,5808.62,1099.84
2026-04-17,262639208.34,0.0,9,95979644.85,6191.92,1170.04
2026-04-20,262690576.19,0.0,9,95979644.85,6219.09,1174.85
2026-04-24,273947467.35,0.0,13,33800561.43,6475.63,1203.84
2026-04-27,275090146.14,0.0,13,33800561.43,6615.03,1226.18
2026-05-01,272847873.47,-0.008151046853051569,13,14832844.88,6598.87,1192.35
2026-05-04,290952212.67,0.0,13,14832844.88,6936.99,1213.74
2026-05-08,306076631.69,0.0,13,11223656.22,7498.0,1207.72
2026-05-11,307783238.82,0.0,15,-18224725.03,7822.24,1207.34
2026-05-15,301020925.38,-0.021971025667043453,8,106487152.3,7493.18,1129.82
2026-05-18,310674595.83,0.0,14,25888897.94,7516.04,1111.09
